city,month,hour,temp,wind,humidity,barometer,visibility
0.535642897399251,-1.1686451816849286,0.508706739073924,-0.5021150281347387,1.9223136871656064,0.7038615715875723,0.7440240552815587,-2.267038111502705
0.0012332530254778387,-1.1686451816849286,-1.2955748233307414,-0.3919064715494488,-0.37742916876789495,-1.4633172333086581,0.6034497902067697,0.5345243553418475
0.2684380752123644,-0.6012811636880843,-1.0179930444992544,-0.17148935837886892,-0.6195073641293162,1.0506101803709693,-0.80229286054112,0.5345243553418475
0.0012332530254778387,-1.4523271906833508,-1.4343657127464848,-1.2735749242317682,-0.37742916876789495,-0.24969710256676905,0.8845983203563477,0.5345243553418475
1.0700525417730242,-0.6012811636880843,1.341452075568385,0.26934486796229085,1.9223136871656064,1.2673280608605924,-0.942867125615909,-1.7726447350007253
1.6044621861467974,1.100810890302449,1.619033854399872,-0.6123235847200287,-0.9826246571714479,-0.8131635918397889,0.0411527299076138,-0.7838579819967655
1.0700525417730242,0.8171288813040266,1.4802429649841284,1.0408047640593203,-0.9826246571714479,-0.4664149830563921,-1.2240156557654869,0.5345243553418475
-1.0675860357220686,1.384492899300871,-0.1852477080047934,0.26934486796229085,2.1643918825270276,-0.20635352646884444,-0.09942153516717517,0.5345243553418475
1.0700525417730242,0.24976486330718228,1.341452075568385,1.2612218772299002,-0.37742916876789495,-0.8131635918397889,-1.6457384509898538,0.5345243553418475
-0.8003812135351819,0.24976486330718228,-1.156783933914998,1.0408047640593203,0.5908836126777898,-0.5964457113501659,-1.5051641859150648,0.5345243553418475
-0.26597156916140874,0.5334468723056045,-0.32403859742053687,0.5999705377181607,0.3488054173163686,-0.6397892874480905,0.8845983203563477,0.5345243553418475
1.6044621861467974,-1.4523271906833508,-0.32403859742053687,-1.714409150572928,0.8329618080392109,0.4004565389021001,1.3063211155807146,0.5345243553418475
0.8028477195861375,-1.4523271906833508,1.063870296736898,-1.493992037402348,0.8329618080392109,0.3137693867062509,0.32230126005719173,0.5345243553418475
0.2684380752123644,-0.6012811636880843,-1.5731566021622283,-0.3919064715494488,0.8329618080392109,0.8772358759792708,-0.5211443303915421,0.5345243553418475
-1.6019956800958417,-0.8849631726865065,1.341452075568385,-0.8327406978906086,0.8329618080392109,1.744107397937763,1.0251725854311367,0.5345243553418475
0.8028477195861375,0.5334468723056045,0.7862885179054111,1.81226466015635,0.8329618080392109,-1.1165686245252613,-1.3645899208402759,0.5345243553418475
-1.6019956800958417,-1.4523271906833508,-0.1852477080047934,-0.28169791496415886,-0.7405464618100267,-0.16300995037091984,1.5874696457302926,0.5345243553418475
0.535642897399251,1.384492899300871,-0.4628294868362804,-0.5021150281347387,0.3488054173163686,0.27042581060832627,1.5874696457302926,0.5345243553418475
-0.26597156916140874,1.6681749082992932,1.2026611861526415,-1.1633663676464783,-1.4667810478942902,0.7905487237834216,1.3063211155807146,0.5345243553418475
0.2684380752123644,-1.4523271906833508,-0.6016203762520239,-0.3919064715494488,-1.4667810478942902,1.5707330935460646,-0.09942153516717517,0.5345243553418475
1.0700525417730242,1.100810890302449,-1.156783933914998,-0.5021150281347387,-0.6195073641293162,0.14039508231455244,-0.661718595466331,0.5345243553418475
0.535642897399251,1.100810890302449,-1.0179930444992544,-1.2735749242317682,-1.4667810478942902,-0.24969710256676905,1.3063211155807146,0.5345243553418475
-1.0675860357220686,-0.03391714569123991,-0.1852477080047934,1.81226466015635,-0.6195073641293162,-0.6397892874480905,-2.2080355112890095,-0.7838579819967655
1.6044621861467974,1.384492899300871,-1.2955748233307414,-1.0531578110611883,-0.7405464618100267,0.3571129628041755,0.18172699498240277,0.5345243553418475
0.8028477195861375,-0.03391714569123991,-1.2955748233307414,0.1591363113770009,-1.4667810478942902,-0.8565071679377135,-1.3645899208402759,0.5345243553418475
-0.8003812135351819,0.24976486330718228,1.063870296736898,1.48163899040048,0.10672722195494741,-0.9431943201335629,-1.5051641859150648,0.5345243553418475
0.535642897399251,-1.4523271906833508,-0.8792021550835109,-2.155243376914088,-0.6195073641293162,0.22708223451040166,1.3063211155807146,0.5345243553418475
-0.5331763913482953,-0.6012811636880843,-0.6016203762520239,-0.3919064715494488,0.9540009057199216,-0.3363842547626183,-0.09942153516717517,0.5345243553418475
-0.26597156916140874,-0.03391714569123991,-0.046456818589049896,0.8203876508887405,-0.13535097340647376,-1.1165686245252613,0.8845983203563477,0.5345243553418475
1.3372573639599108,0.24976486330718228,1.619033854399872,0.7101790943034506,-1.4667810478942902,-1.159912200623186,-1.7863127160646428,0.5345243553418475
1.0700525417730242,-1.1686451816849286,-1.156783933914998,-1.2735749242317682,0.8329618080392109,1.1372973325668185,0.0411527299076138,0.5345243553418475
0.0012332530254778387,-1.1686451816849286,-1.2955748233307414,-0.8327406978906086,-1.4667810478942902,0.5304872671958739,-0.23999580024196415,0.5345243553418475
-0.8003812135351819,1.6681749082992932,1.4802429649841284,-1.493992037402348,-1.4667810478942902,1.310671636958517,1.0251725854311367,0.5345243553418475
